CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"OK, perfect. My apologies. Uh, my name is, uh, Jorge Lopez. I'm here calling from Posa Solar as a customer care agent. Uh, the reason why I was reaching out to you, Mr. Kenneth, is, uh, from the **th of February you gave us a call regarding a strange sound coming from a box that's connected to the solar system, and I just wanted to.",en-US,6.12,73.41,20.46,Neutral,11,31,20,0,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,That's correct.,en-US,2.62,54.9,42.48,Neutral,30,31,1,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"Yeah, just to make sure if that sounds still coming out of that uh solar system.",en-US,16.08,77.51,6.41,Neutral,32,36,4,0,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,"Uh, honestly, I couldn't tell you. I haven't been there in a few days, so I'm not sure sure what's going on right now.",en-US,60.67,38.2,1.14,Negative,36,44,8,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"Got it for you, sir. Uh, what I can do, because I do see here that there's a case here open regarding, uh, to do a system check. Uh, what I'm gonna go ahead to do is I'm gonna send this out uh to uh to field service diagnosis to do a follow up and do a remote check.",en-US,1.53,83.18,15.29,Neutral,45,60,15,0,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,"Yeah, that'd be good.",en-US,0.54,3.01,96.45,Positive,59,60,1,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,Go.,en-US,10.11,62.33,27.56,Neutral,61,62,1,0,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,I'd like somebody to actually come out and take a look at it and just make sure there's nothing going on inside there.,en-US,46.36,50.31,3.33,Neutral,61,67,6,0,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"Not a problem, Mr. Kne. Now, regarding for uh someone to be sent out, uh, we first had to do a system check. Most likely field server will do a remote system check from their side to see if there's any error going on within your system. From here, if, if, if it's determined that something's going wrong, uh, we will, they will most likely, uh, send a technician out. It will give you a follow-up call regarding if a technician has to be sent out to your location.",en-US,9.17,81.64,9.18,Neutral,67,93,26,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,94,94,0,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"Yes, sir. Again, uh, now it's not a ***% guarantee that we are sending someone but it all, it all depends if they receive a bad error from their side. But rest assured, we will go ahead and get, try to get this resolved for you and give you a follow-up as well.",en-US,43.44,51.53,5.03,Neutral,95,109,14,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,That would be good. I appreciate that.,en-US,1.12,3.44,95.44,Positive,110,112,2,0,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"Not a problem Mr. Goodness. I'll go ahead and create this for you. Uh, besides from this, is there anything else that you might need in service as well?",en-US,1.36,39.4,59.24,Positive,112,120,8,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,"Uh, no, not right now. That was my main concern because it's something I've never, never heard before.",en-US,49.74,46.09,4.17,Negative,121,126,5,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,"Not a problem, sir. Besides from that, I'll go ahead and, and I'll create this case for you. Uh, besides from this, I wish you the very best day and a happy weekend.",en-US,0.65,5.6,93.75,Positive,127,135,8,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,Thank you.,en-US,1.88,14.67,83.45,Positive,136,137,1,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,AGENT,You're welcome bye bye.,en-US,5.27,46.28,48.45,Positive,138,139,1,1,2025-03-10 05:48:18.891675
986263f7-b236-4c4e-9180-9ac991909ace,CUSTOMER,Bye bye.,en-US,20.27,62.93,16.8,Neutral,140,140,0,0,2025-03-10 05:48:18.891675
24dcb3c6-86db-4be6-a265-9b89eb95b031,CUSTOMER,"Hi, you've reached Kelly leave me a message and I'll call you back.",en-US,1.54,81.71,16.75,Neutral,0,3,3,2,2025-03-10 05:48:21.828090
24dcb3c6-86db-4be6-a265-9b89eb95b031,AGENT,"Hello. Hi, Kelly. Uh, my name is Jorge Lopez. I'm here as a customer care agent from Poso and Solar. I'm here just trying to reach out regarding an email you sent over. This email was sent, if I'm not mistaken, it was, let's see.",en-US,3.39,87.73,8.88,Neutral,5,19,14,1,2025-03-10 05:48:21.828090
24dcb3c6-86db-4be6-a265-9b89eb95b031,AGENT,"On the **th of February regarding uh tax credit information, if you could please give us a call back at *-***-***-***** once again that's *-***-***-****. Uh, right now it seems like we're our office is about to be closing, so most likely we will if we do reach out today, it was more than likely we'll uh follow up with you on Monday. Uh, again, this is, uh, George calling from Positar. I hope you enjoy the rest of your day.",en-US,3.65,80.13,16.22,Neutral,20,49,29,0,2025-03-10 05:48:21.828090
665b6017-4072-4c6a-b18e-b3c52b526274,CUSTOMER,"Hi, you've reached Kelly. Leave me a message and I'll call you back.",en-US,1.42,77.37,21.2,Neutral,1,4,3,0,2025-03-10 05:48:24.418465
6a342a8d-f1ec-4e77-b097-017b48126b17,CUSTOMER,"Hi, I've reached Josh with Connecticut Mason Contractors. Please leave a message. Thank you.",en-US,1.76,80.86,17.38,Neutral,0,4,4,0,2025-03-10 05:48:26.995962
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Hello.,en-US,2.23,42.53,55.25,Positive,0,0,0,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Hey, Ms. Hall, this is Ms. Garrett with Positing on a recorded line. I wanted to call and explain the contract to you that it is necessary for you to sign that document because it's part of the settlement agreement that you and I made when I got all that money for you.",en-US,3.24,91.01,5.74,Neutral,1,19,18,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,we.,en-US,6.49,74.11,19.4,Neutral,8,10,2,10,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"Oh, what money you what you got? $**** for me?",en-US,7.22,70.31,22.47,Neutral,20,24,4,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Yes, ma'am.",en-US,1.93,56.03,42.04,Neutral,24,25,1,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,A ***. What it was.,en-US,7.99,66.68,25.33,Neutral,25,28,3,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"No, I gave you ****.",en-US,12.52,74.11,13.38,Neutral,26,29,3,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"OK, nah.",en-US,20.98,69.49,9.53,Neutral,29,31,2,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,You told me I wasn't gonna have to pay passengers no money.,en-US,49.17,45.48,5.35,Negative,32,36,4,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"No, you're not paying positive until time for your payment.",en-US,49.56,48.1,2.34,Negative,36,40,4,3,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Your payments to finish off your contract with the panels, you will then.",en-US,1.77,89.86,8.36,Neutral,43,49,6,3,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,But right now what I'm.,en-US,5.91,75.5,18.58,Neutral,52,54,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"So what, what, what payment, the payment for my bill when I get it?",en-US,23.12,74.09,2.79,Neutral,52,57,5,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Your monthly payment, that's what you will have to pay.",en-US,12.52,81.18,6.3,Neutral,56,60,4,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,But,en-US,14.8,58.53,26.68,Neutral,59,59,0,18,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,And what would that be?,en-US,14.52,80.78,4.7,Neutral,77,79,2,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Do, do you have the contract, uh, can you ask her?",en-US,1.54,95.33,3.13,Neutral,81,84,3,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"I don't have no contract with, I don't have nothing.",en-US,26.48,63.43,10.09,Neutral,83,87,4,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Can you ask me to show it to you because I sent it over.,en-US,1.7,90.18,8.12,Neutral,85,89,4,5,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,94,95,1,3,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,I'm put in,en-US,4.75,80.88,14.36,Neutral,98,99,1,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"So I'm, I, I'm not gonna have to pay you $****.",en-US,34.23,53.24,12.54,Neutral,98,103,5,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"No, ma'am. Why, why you think that?",en-US,61.65,36.78,1.56,Negative,103,106,3,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,105,106,1,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Why do you think that?,en-US,44.12,54.39,1.48,Neutral,108,109,1,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"Because that's what she told me. That's the way it seems that the contract read, I was gonna have to pay y'all $****.",en-US,28.04,65.28,6.68,Neutral,110,119,9,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Let me, let me, let me make sure. Hold on, baby.",en-US,1.32,53.71,44.97,Neutral,119,122,3,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,That's alarming. So let me check that. Hold on.,en-US,77.44,20.92,1.64,Negative,123,126,3,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"So, let me see all this.",en-US,8.15,76.41,15.44,Neutral,127,129,2,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"Ma, let me see that phone right quick. I need to read the email.",en-US,12.43,77.32,10.24,Neutral,131,135,4,7,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,We do.,en-US,5.71,68.02,26.27,Neutral,142,144,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"Huh, I think they're so cute.",en-US,0.67,4.25,95.08,Positive,144,146,2,3,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"That's Malik, huh.",en-US,12.37,81.83,5.8,Neutral,149,151,2,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"No, no.",en-US,24.24,59.06,16.7,Neutral,153,156,3,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,156,157,1,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,You know no good thing.,en-US,87.9,10.19,1.91,Negative,157,161,4,4,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,so she's.,en-US,3.68,83.72,12.6,Neutral,165,169,4,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Let's see here.,en-US,2.34,78.87,18.78,Neutral,167,168,1,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"OK, the contract says.",en-US,1.5,80.94,17.57,Neutral,170,172,2,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Like,en-US,9.33,51.24,39.43,Neutral,173,174,1,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Oh.,en-US,13.57,62.58,23.85,Neutral,174,176,2,3,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Hm.,en-US,8.17,75.19,16.63,Neutral,179,180,1,5,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,That's right.,en-US,6.29,59.76,33.95,Neutral,185,186,1,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Yes sir,en-US,3.25,48.48,48.28,Neutral,187,188,1,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"No, uh uh.",en-US,21.93,71.3,6.77,Neutral,188,190,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"That's not what it means, cause I don't have no $**** to get passengers.",en-US,78.17,20.05,1.78,Negative,190,196,6,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Wait a minute, hold on, hold on. I'm not looking for you to have to have ****. Hold on, hold on.",en-US,45.38,51.98,2.64,Neutral,192,200,8,3,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,I ain't got no money like that.,en-US,64.5,31.77,3.72,Negative,203,205,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Right, let's see.",en-US,4.17,63.87,31.96,Neutral,204,207,3,3,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"Wait, wait, stop the boy. Yeah, he gonna get beat to death by his mom.",en-US,86.99,11.41,1.61,Negative,210,219,9,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,That's your baby.,en-US,12.86,64.34,22.81,Neutral,214,216,2,4,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Come down *.,en-US,4.42,81.79,13.79,Neutral,220,222,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Y'all better leave my boy alone. Give him a popsicle, you know, he like.",en-US,55.54,37.89,6.56,Negative,220,224,4,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Oh.,en-US,13.57,62.58,23.85,Neutral,223,225,2,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"I told him if he don't be good, I'm not buying it.",en-US,67.58,29.78,2.63,Negative,226,229,3,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,This is what,en-US,12.58,70.8,16.62,Neutral,227,227,0,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Uh **.,en-US,11.1,81.74,7.17,Neutral,229,231,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,231,231,0,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Let me see.,en-US,6.03,66.21,27.76,Neutral,232,233,1,3,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Mm,en-US,10.37,56.57,33.05,Neutral,236,237,1,6,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"No, no, no, no.",en-US,61.57,33.47,4.96,Negative,243,245,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Mm,en-US,10.37,56.57,33.05,Neutral,243,244,1,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Let me get back with the girl that pulled this together.,en-US,5.68,73.49,20.83,Neutral,246,250,4,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"One more, one more, one more.",en-US,4.67,59.61,35.72,Neutral,247,250,3,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Um,en-US,11.8,63.25,24.95,Neutral,251,252,1,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Because I need to make sure.,en-US,4.1,80.11,15.8,Neutral,252,254,2,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"Excuse me, I want clarity.",en-US,15.31,76.37,8.32,Neutral,255,257,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,Um,en-US,11.8,63.25,24.95,Neutral,255,256,1,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,I need some clarity because I ain't got no $**** to get passengers.,en-US,80.05,18.46,1.49,Negative,258,262,4,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"I will tell and you know me, I'm gonna make sure and and you should, I don't know why she got it like this. So let me get with her.",en-US,36.77,54.85,8.38,Neutral,259,267,8,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"And to Monday, uh, if I get it today, I'll call y'all back. If not, then it'll be Monday, OK?",en-US,1.27,77.21,21.52,Neutral,268,274,6,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,268,269,1,6,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,OK. Thank you.,en-US,1.91,23.8,74.28,Positive,275,277,2,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,"All right, thank you guys. I appreciate y'all.",en-US,0.43,1.66,97.91,Positive,275,278,3,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,All right.,en-US,5.09,52.39,42.52,Neutral,278,279,1,0,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,AGENT,Bye-bye.,en-US,17.73,64.39,17.88,Neutral,279,280,1,1,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,So,en-US,13.18,50.03,36.78,Neutral,281,282,1,2,2025-03-10 05:48:35.479399
be051897-0bc2-4995-809d-58b50f5f15a2,CUSTOMER,"You see, I got to get some clarity on this because you don't owe you don't owe passenger that kind of money if I.",en-US,54.04,43.67,2.29,Negative,284,295,11,0,2025-03-10 05:48:35.479399
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,Hello.,en-US,2.23,42.53,55.25,Positive,1,2,1,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Hi, uh, am I speaking to Mr. uh George uh Wagner?",en-US,0.92,92.31,6.77,Neutral,3,6,3,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,Yes you are.,en-US,4.16,60.63,35.21,Neutral,6,7,1,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Hi, Mr. George. Uh, my name is also George. I'm here calling from Passage and Solar from your, uh, from your solar panel company. How are you doing today, sir?",en-US,1.06,75.43,23.52,Neutral,8,16,8,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,Oh where?,en-US,6.32,87.0,6.67,Neutral,16,17,1,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Uh, passage and solar.",en-US,7.86,83.25,8.89,Neutral,18,20,2,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,Never heard of you.,en-US,41.15,51.09,7.76,Neutral,21,22,1,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Oh, no, yes, um, I'm here calling as a customer care agent. Uh, I'm here just giving you a call regarding from an email you sent back on the **th of February regarding, uh, you send an email uh regarding your the tax credit information from the Positing account.",en-US,15.24,78.9,5.86,Neutral,23,40,17,2,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,"Yes, OK. All right, now I got you. OK.",en-US,0.71,14.93,84.36,Positive,42,46,4,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Yes, I, yes, I, I was just returning the calls, uh, uh, uh, well, not returning the call, but I was just basically trying to give you a call to see if you have any questions regarding, uh, within, uh, the email. I did see here that you, you, it shows here that we send you an email regarding, uh, information within your text.",en-US,4.18,82.11,13.71,Neutral,45,65,20,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,"Right. I read the email. The email said that in New York,",en-US,2.29,90.31,7.39,Neutral,62,69,7,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,That it was allowable to get a refund on money for installation.,en-US,6.91,82.7,10.4,Neutral,70,76,6,2,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,Doesn't tell me about New Jersey.,en-US,28.36,68.89,2.75,Neutral,78,79,1,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Yes, I do apologize for the inconvenience on that email. Uh, what I can tell you, Mr. George, is, uh, if you'd like to get more information regarding if you're eligible to receive tax credit from the solar panels, uh, the only information I have here is to, uh, reach out to your tax advisor and see if you're eligible for tax credit within, uh, the solar panels.",en-US,16.98,78.94,4.08,Neutral,80,100,20,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,I do my own taxes.,en-US,9.33,78.75,11.92,Neutral,100,102,2,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,Correct.,en-US,8.58,60.1,31.31,Neutral,102,103,1,2,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,"Since I'm retired, I do my own.",en-US,1.95,74.09,23.95,Neutral,105,107,2,2,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Oh, OK, got it for you, sir. I wanna say, uh, just try to reach out to a tax advisor. I know, I know some tax advisor will give you a free conversation regarding to see if you're eligible for the tax credit for the, for the solar panels.",en-US,2.37,73.21,24.42,Neutral,109,123,14,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,120,120,0,3,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,OK.,en-US,8.54,60.05,31.41,Neutral,123,124,1,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,All right.,en-US,5.09,52.39,42.52,Neutral,125,125,0,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,I thank you for the call.,en-US,0.39,6.9,92.71,Positive,126,128,2,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Yes, sir.",en-US,1.94,56.29,41.76,Neutral,126,127,1,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,"Not a problem, Mr. George. Besides from that, uh, I hope you enjoy the rest of your day.",en-US,0.72,7.51,91.78,Positive,128,133,5,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,Right.,en-US,11.43,62.64,25.93,Neutral,130,131,1,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,Yeah.,en-US,9.89,57.98,32.13,Neutral,131,132,1,1,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,CUSTOMER,"OK, you too. Good day.",en-US,0.59,4.19,95.22,Positive,133,135,2,0,2025-03-10 05:48:40.719874
9d278699-940d-4f10-a6c6-6cd806477248,AGENT,Did it.,en-US,6.84,64.51,28.66,Neutral,135,136,1,0,2025-03-10 05:48:40.719874
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,1,2,1,2,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,4,5,1,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"Hey, good afternoon. This is Emilia with Confi and Solar calling from a recorded line. Can I speak?",en-US,0.87,80.36,18.77,Neutral,5,11,6,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"With what? Hold on, hold on, hold on. Could you slow down who you calling, where you calling from and where? What is it for?",en-US,14.01,83.13,2.86,Neutral,10,17,7,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,My name is Yamil with Passage and Solar.,en-US,1.87,90.71,7.42,Neutral,17,20,3,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Oh yeah, hi, how are you? Yeah, I had to say.",en-US,2.03,37.36,60.61,Positive,21,25,4,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,"Hi, I'm doing well.",en-US,0.51,5.53,93.96,Positive,23,25,2,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"Yeah, I had to spend $*** because your system triggered the it trigger.",en-US,91.19,8.03,0.79,Negative,26,33,7,1,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,CUSTOMER,"No power, no electricity. I tried calling multiple places. Nobody picked up the phone and, uh, I mean I had to pay money. that's very unfair.",en-US,94.72,4.81,0.48,Negative,34,44,10,0,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,35,36,1,4,2025-03-10 05:48:50.060136
b13ce390-67e5-4ad1-856d-86b9c915ac00,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,40,41,1,3,2025-03-10 05:48:50.060136
